date,country,iso3,region_group,economic_group,value,source
2013-06-30,Hong Kong SAR,HKG,East Asia,high_income,0.03,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Hungary,HUN,Central and Eastern Europe,high_income,0.26,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Iceland,ISL,Western Europe,high_income,1.93,wgc_fsapi:cbd_v11:quarterly
2013-06-30,India,IND,South Asia,lower_middle_income,7.51,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Indonesia,IDN,South East Asia,upper_middle_income,3.05,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,1.62,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Ireland,IRL,Western Europe,high_income,14.46,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Italy,ITA,Western Europe,high_income,64.93,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Japan,JPN,East Asia,high_income,2.37,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Jordan,JOR,Middle East & North Africa,upper_middle_income,4.89,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Kazakhstan,KAZ,Central Asia,upper_middle_income,19.24,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Kuwait,KWT,Middle East & North Africa,high_income,9.17,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,6.53,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Lao PDR,LAO,South East Asia,lower_middle_income,35.84,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Latvia,LVA,Western Europe,high_income,3.93,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Lebanon,LBN,Middle East & North Africa,lower_middle_income,22.16,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Libya,LBY,Middle East & North Africa,upper_middle_income,3.58,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Lithuania,LTU,Western Europe,high_income,3.05,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Luxembourg,LUX,Western Europe,high_income,9.2,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Malawi,MWI,Sub-Saharan Africa,low_income,3.21,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Malaysia,MYS,South East Asia,upper_middle_income,1.02,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Malta,MLT,Western Europe,high_income,2.04,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Mauritania,MRT,Middle East & North Africa,lower_middle_income,1.62,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Mauritius,MUS,Sub-Saharan Africa,high_income,4.43,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Mexico,MEX,Latin America & Caribbean,upper_middle_income,2.81,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Mongolia,MNG,East Asia,lower_middle_income,5.12,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Morocco,MAR,Middle East & North Africa,lower_middle_income,4.7,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Mozambique,MOZ,Sub-Saharan Africa,low_income,6.07,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Nepal,NPL,South Asia,lower_middle_income,2.92,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Netherlands,NLD,Western Europe,high_income,52.04,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,1.79,wgc_fsapi:cbd_v11:quarterly
2013-06-30,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,9.77,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Norway,NOR,Western Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Oman,OMN,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Pakistan,PAK,South Asia,lower_middle_income,25.19,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Papua New Guinea,PNG,South East Asia,lower_middle_income,2.36,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,5.46,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Peru,PER,Latin America & Caribbean,upper_middle_income,1.99,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Philippines,PHL,South East Asia,lower_middle_income,9.12,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Poland,POL,Central and Eastern Europe,high_income,3.69,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Portugal,PRT,Western Europe,high_income,84.2,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Qatar,QAT,Middle East & North Africa,high_income,1.32,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Romania,ROU,Central and Eastern Europe,high_income,8.61,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Russian Federation,RUS,Central and Eastern Europe,high_income,7.44,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Saudi Arabia,SAU,Middle East & North Africa,high_income,1.78,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Serbia,SRB,Central and Eastern Europe,upper_middle_income,4.37,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Singapore,SGP,South East Asia,high_income,1.85,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Slovakia,SVK,Central and Eastern Europe,high_income,52.82,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Slovenia,SVN,Central and Eastern Europe,high_income,14.42,wgc_fsapi:cbd_v11:quarterly
2013-06-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,10.28,wgc_fsapi:cbd_v11:quarterly
2013-06-30,South Korea,KOR,East Asia,high_income,1.23,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Spain,ESP,Western Europe,high_income,23.34,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Sri Lanka,LKA,South Asia,lower_middle_income,11.8,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Suriname,SUR,Latin America & Caribbean,upper_middle_income,5.16,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Sweden,SWE,Western Europe,high_income,7.36,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Switzerland,CHE,Western Europe,high_income,7.85,wgc_fsapi:cbd_v11:quarterly
2013-06-30,"Taiwan, China",TWN,East Asia,high_income,3.84,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Tajikistan,TJK,Central Asia,low_income,44.09,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Thailand,THA,South East Asia,upper_middle_income,3.42,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.77,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,3.48,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,4.04,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,6.42,wgc_fsapi:cbd_v11:quarterly
2013-06-30,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-06-30,United Kingdom,GBR,Western Europe,high_income,10.55,wgc_fsapi:cbd_v11:quarterly
2013-06-30,United States of America,USA,North America,high_income,69.83,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Uruguay,URY,Latin America & Caribbean,high_income,0.07,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,37.82,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,64.58,wgc_fsapi:cbd_v11:quarterly
2013-06-30,Yemen,YEM,Middle East & North Africa,low_income,1.05,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Afghanistan,AFG,Central Asia,low_income,0.47,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Albania,ALB,Central and Eastern Europe,upper_middle_income,2.45,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Algeria,DZA,Middle East & North Africa,upper_middle_income,3.7,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Argentina,ARG,Latin America & Caribbean,upper_middle_income,7.59,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Armenia,ARM,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Aruba,ABW,Latin America & Caribbean,high_income,17.66,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Australia,AUS,Australasia / Oceania,high_income,6.91,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Austria,AUT,Western Europe,high_income,49.34,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,4.23,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Bahrain,BHR,Middle East & North Africa,high_income,3.75,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Bangladesh,BGD,South Asia,lower_middle_income,3.57,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,25.07,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Belgium,BEL,Western Europe,high_income,34.76,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,12.46,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,2.67,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.78,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Bulgaria,BGR,Central and Eastern Europe,high_income,8.46,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Burundi,BDI,Sub-Saharan Africa,low_income,0.42,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Cambodia,KHM,South East Asia,lower_middle_income,12.47,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Canada,CAN,North America,high_income,0.18,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Chile,CHL,Latin America & Caribbean,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2013-09-30,China,CHN,East Asia,upper_middle_income,1.21,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Colombia,COL,Latin America & Caribbean,upper_middle_income,1.04,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.46,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Congo,COG,Sub-Saharan Africa,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Costa Rica,CRI,Latin America & Caribbean,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Cyprus,CYP,Western Europe,high_income,60.73,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Czech Republic,CZE,Central and Eastern Europe,high_income,1.01,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Denmark,DNK,Western Europe,high_income,3.23,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.66,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,26.5,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Egypt,EGY,Middle East & North Africa,lower_middle_income,17.36,wgc_fsapi:cbd_v11:quarterly
2013-09-30,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,9.58,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Eritrea,ERI,Sub-Saharan Africa,low_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Estonia,EST,Western Europe,high_income,3.79,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.11,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Finland,FIN,Western Europe,high_income,20.28,wgc_fsapi:cbd_v11:quarterly
2013-09-30,France,FRA,Western Europe,high_income,65.55,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Germany,DEU,Western Europe,high_income,68.77,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,7.32,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Greece,GRC,Western Europe,high_income,78.06,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,4.47,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Haiti,HTI,Latin America & Caribbean,low_income,3.1,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Honduras,HND,Latin America & Caribbean,lower_middle_income,1.16,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Hong Kong SAR,HKG,East Asia,high_income,0.03,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Hungary,HUN,Central and Eastern Europe,high_income,0.32,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Iceland,ISL,Western Europe,high_income,2.14,wgc_fsapi:cbd_v11:quarterly
2013-09-30,India,IND,South Asia,lower_middle_income,8.45,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Indonesia,IDN,South East Asia,upper_middle_income,3.48,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Iraq,IRQ,Middle East & North Africa,upper_middle_income,1.69,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Ireland,IRL,Western Europe,high_income,15.52,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Italy,ITA,Western Europe,high_income,67.1,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Japan,JPN,East Asia,high_income,2.56,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Jordan,JOR,Middle East & North Africa,upper_middle_income,4.95,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Kazakhstan,KAZ,Central Asia,upper_middle_income,24.23,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Kuwait,KWT,Middle East & North Africa,high_income,10.48,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,6.99,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Lao PDR,LAO,South East Asia,lower_middle_income,36.41,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Latvia,LVA,Western Europe,high_income,4.24,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Lebanon,LBN,Middle East & North Africa,lower_middle_income,24.75,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Libya,LBY,Middle East & North Africa,upper_middle_income,3.92,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Lithuania,LTU,Western Europe,high_income,3.1,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Luxembourg,LUX,Western Europe,high_income,9.99,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Malawi,MWI,Sub-Saharan Africa,low_income,3.75,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Malaysia,MYS,South East Asia,upper_middle_income,1.14,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Malta,MLT,Western Europe,high_income,2.28,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Mauritania,MRT,Middle East & North Africa,lower_middle_income,1.67,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Mauritius,MUS,Sub-Saharan Africa,high_income,4.94,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Mexico,MEX,Latin America & Caribbean,upper_middle_income,3.01,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Mongolia,MNG,East Asia,lower_middle_income,4.27,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Morocco,MAR,Middle East & North Africa,lower_middle_income,5.33,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Mozambique,MOZ,Sub-Saharan Africa,low_income,5.77,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Nepal,NPL,South Asia,lower_middle_income,3.04,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Netherlands,NLD,Western Europe,high_income,54.16,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,2.02,wgc_fsapi:cbd_v11:quarterly
2013-09-30,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,10.37,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Norway,NOR,Western Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Oman,OMN,Middle East & North Africa,high_income,0.01,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Pakistan,PAK,South Asia,lower_middle_income,31.96,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Papua New Guinea,PNG,South East Asia,lower_middle_income,2.75,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,5.92,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Peru,PER,Latin America & Caribbean,upper_middle_income,2.21,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Philippines,PHL,South East Asia,lower_middle_income,9.86,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Poland,POL,Central and Eastern Europe,high_income,4.11,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Portugal,PRT,Western Europe,high_income,84.8,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Qatar,QAT,Middle East & North Africa,high_income,1.34,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Romania,ROU,Central and Eastern Europe,high_income,9.01,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Russian Federation,RUS,Central and Eastern Europe,high_income,8.28,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Saudi Arabia,SAU,Middle East & North Africa,high_income,1.92,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Serbia,SRB,Central and Eastern Europe,upper_middle_income,4.86,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Singapore,SGP,South East Asia,high_income,1.99,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Slovakia,SVK,Central and Eastern Europe,high_income,61.39,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Slovenia,SVN,Central and Eastern Europe,high_income,13.96,wgc_fsapi:cbd_v11:quarterly
2013-09-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,10.66,wgc_fsapi:cbd_v11:quarterly
2013-09-30,South Korea,KOR,East Asia,high_income,1.32,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Spain,ESP,Western Europe,high_income,25.22,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Sri Lanka,LKA,South Asia,lower_middle_income,13.82,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Suriname,SUR,Latin America & Caribbean,upper_middle_income,5.45,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Sweden,SWE,Western Europe,high_income,8.07,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Switzerland,CHE,Western Europe,high_income,8.36,wgc_fsapi:cbd_v11:quarterly
2013-09-30,"Taiwan, China",TWN,East Asia,high_income,4.19,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Tajikistan,TJK,Central Asia,low_income,44.87,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Thailand,THA,South East Asia,upper_middle_income,3.77,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.85,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,3.84,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,4.32,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,8.21,wgc_fsapi:cbd_v11:quarterly
2013-09-30,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-09-30,United Kingdom,GBR,Western Europe,high_income,10.9,wgc_fsapi:cbd_v11:quarterly
2013-09-30,United States of America,USA,North America,high_income,71.73,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Uruguay,URY,Latin America & Caribbean,high_income,0.07,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,39.77,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,69.82,wgc_fsapi:cbd_v11:quarterly
2013-09-30,Yemen,YEM,Middle East & North Africa,low_income,1.17,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Afghanistan,AFG,Central Asia,low_income,0.42,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Albania,ALB,Central and Eastern Europe,upper_middle_income,2.2,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Algeria,DZA,Middle East & North Africa,upper_middle_income,3.34,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Argentina,ARG,Latin America & Caribbean,upper_middle_income,7.83,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Armenia,ARM,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Aruba,ABW,Latin America & Caribbean,high_income,18.44,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Australia,AUS,Australasia / Oceania,high_income,5.85,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Austria,AUT,Western Europe,high_income,46.5,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,5.11,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Bahrain,BHR,Middle East & North Africa,high_income,3.27,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Bangladesh,BGD,South Asia,lower_middle_income,2.89,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,25.81,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Belgium,BEL,Western Europe,high_income,32.68,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,11.41,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,2.32,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.73,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Bulgaria,BGR,Central and Eastern Europe,high_income,7.79,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Burundi,BDI,Sub-Saharan Africa,low_income,0.35,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Cambodia,KHM,South East Asia,lower_middle_income,9.64,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Canada,CAN,North America,high_income,0.16,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Chile,CHL,Latin America & Caribbean,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2013-12-31,China,CHN,East Asia,upper_middle_income,1.05,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Colombia,COL,Latin America & Caribbean,upper_middle_income,0.93,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.4,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Congo,COG,Sub-Saharan Africa,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Costa Rica,CRI,Latin America & Caribbean,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Cyprus,CYP,Western Europe,high_income,58.63,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Czech Republic,CZE,Central and Eastern Europe,high_income,0.75,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Denmark,DNK,Western Europe,high_income,2.91,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.47,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,23.42,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Egypt,EGY,Middle East & North Africa,lower_middle_income,17.71,wgc_fsapi:cbd_v11:quarterly
2013-12-31,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,9.79,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Eritrea,ERI,Sub-Saharan Africa,low_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Estonia,EST,Western Europe,high_income,3.06,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.1,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Finland,FIN,Western Europe,high_income,16.88,wgc_fsapi:cbd_v11:quarterly
2013-12-31,France,FRA,Western Europe,high_income,64.97,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Germany,DEU,Western Europe,high_income,66.07,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,6.06,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Greece,GRC,Western Europe,high_income,75.37,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,3.67,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Haiti,HTI,Latin America & Caribbean,low_income,2.87,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.88,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Hong Kong SAR,HKG,East Asia,high_income,0.03,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Hungary,HUN,Central and Eastern Europe,high_income,0.26,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Iceland,ISL,Western Europe,high_income,1.81,wgc_fsapi:cbd_v11:quarterly
2013-12-31,India,IND,South Asia,lower_middle_income,7.25,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Indonesia,IDN,South East Asia,upper_middle_income,3.04,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Iraq,IRQ,Middle East & North Africa,upper_middle_income,2.1,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Ireland,IRL,Western Europe,high_income,14.21,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Italy,ITA,Western Europe,high_income,65.16,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Japan,JPN,East Asia,high_income,2.34,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Jordan,JOR,Middle East & North Africa,upper_middle_income,4.36,wgc_fsapi:cbd_v11:quarterly
