date,country,iso3,region_group,economic_group,value,direction,source
2009-06-30,Slovenia,SVN,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Slovenia,SVN,Central and Eastern Europe,high_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-03-31,Slovenia,SVN,Central and Eastern Europe,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,Slovenia,SVN,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Slovenia,SVN,Central and Eastern Europe,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,Slovenia,SVN,Central and Eastern Europe,high_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,Slovenia,SVN,Central and Eastern Europe,high_income,0.25,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Slovenia,SVN,Central and Eastern Europe,high_income,0.28,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,Sweden,SWE,Western Europe,high_income,-15.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-12-31,Sweden,SWE,Western Europe,high_income,-2.0,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-03-31,Sweden,SWE,Western Europe,high_income,-3.2,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-06-30,Sweden,SWE,Western Europe,high_income,-1.9,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-09-30,Sweden,SWE,Western Europe,high_income,-2.8,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-12-31,Sweden,SWE,Western Europe,high_income,-2.0,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-03-31,Sweden,SWE,Western Europe,high_income,-2.3,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-06-30,Sweden,SWE,Western Europe,high_income,-2.8,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Sweden,SWE,Western Europe,high_income,-2.7,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-12-31,Sweden,SWE,Western Europe,high_income,-1.9,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Sweden,SWE,Western Europe,high_income,-2.2,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Sweden,SWE,Western Europe,high_income,-2.6,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Sweden,SWE,Western Europe,high_income,-3.3,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,Sweden,SWE,Western Europe,high_income,-3.7,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-03-31,Sweden,SWE,Western Europe,high_income,-3.4,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-06-30,Sweden,SWE,Western Europe,high_income,-2.6,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-09-30,Sweden,SWE,Western Europe,high_income,-5.28,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Syrian Arab Republic,SYR,Middle East & North Africa,low_income,-0.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Thailand,THA,South East Asia,upper_middle_income,1.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Thailand,THA,South East Asia,upper_middle_income,0.68,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Thailand,THA,South East Asia,upper_middle_income,1.81,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Thailand,THA,South East Asia,upper_middle_income,0.62,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,Thailand,THA,South East Asia,upper_middle_income,3.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,Thailand,THA,South East Asia,upper_middle_income,3.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-09-30,Thailand,THA,South East Asia,upper_middle_income,15.55,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-03-31,Thailand,THA,South East Asia,upper_middle_income,9.33,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-06-30,Thailand,THA,South East Asia,upper_middle_income,18.66,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-09-30,Thailand,THA,South East Asia,upper_middle_income,24.89,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Thailand,THA,South East Asia,upper_middle_income,1.55,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-09-30,Thailand,THA,South East Asia,upper_middle_income,-0.12,sale,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,Thailand,THA,South East Asia,upper_middle_income,0.12,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Thailand,THA,South East Asia,upper_middle_income,90.2,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-03-31,Thailand,THA,South East Asia,upper_middle_income,-9.64,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,Tajikistan,TJK,Central Asia,low_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Tajikistan,TJK,Central Asia,low_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,Tajikistan,TJK,Central Asia,low_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Tajikistan,TJK,Central Asia,low_income,-0.29,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,Tajikistan,TJK,Central Asia,low_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,Tajikistan,TJK,Central Asia,low_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,Tajikistan,TJK,Central Asia,low_income,0.23,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-03-31,Tajikistan,TJK,Central Asia,low_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,Tajikistan,TJK,Central Asia,low_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-09-30,Tajikistan,TJK,Central Asia,low_income,0.42,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,Tajikistan,TJK,Central Asia,low_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,Tajikistan,TJK,Central Asia,low_income,0.37,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-06-30,Tajikistan,TJK,Central Asia,low_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,Tajikistan,TJK,Central Asia,low_income,-0.24,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-12-31,Tajikistan,TJK,Central Asia,low_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-03-31,Tajikistan,TJK,Central Asia,low_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-06-30,Tajikistan,TJK,Central Asia,low_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-09-30,Tajikistan,TJK,Central Asia,low_income,-0.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-12-31,Tajikistan,TJK,Central Asia,low_income,0.14,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-03-31,Tajikistan,TJK,Central Asia,low_income,-0.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-06-30,Tajikistan,TJK,Central Asia,low_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Tajikistan,TJK,Central Asia,low_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-12-31,Tajikistan,TJK,Central Asia,low_income,0.14,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Tajikistan,TJK,Central Asia,low_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Tajikistan,TJK,Central Asia,low_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Tajikistan,TJK,Central Asia,low_income,0.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,Tajikistan,TJK,Central Asia,low_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-03-31,Tajikistan,TJK,Central Asia,low_income,0.08,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-06-30,Tajikistan,TJK,Central Asia,low_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-12-31,Tajikistan,TJK,Central Asia,low_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-03-31,Tajikistan,TJK,Central Asia,low_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-06-30,Tajikistan,TJK,Central Asia,low_income,1.14,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-09-30,Tajikistan,TJK,Central Asia,low_income,-0.94,sale,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Tajikistan,TJK,Central Asia,low_income,-0.84,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-03-31,Tajikistan,TJK,Central Asia,low_income,1.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-06-30,Tajikistan,TJK,Central Asia,low_income,0.14,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-09-30,Tajikistan,TJK,Central Asia,low_income,1.7,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,Tajikistan,TJK,Central Asia,low_income,-0.07,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-03-31,Tajikistan,TJK,Central Asia,low_income,0.23,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-06-30,Tajikistan,TJK,Central Asia,low_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Tajikistan,TJK,Central Asia,low_income,-0.33,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Tajikistan,TJK,Central Asia,low_income,1.55,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Tajikistan,TJK,Central Asia,low_income,0.23,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Tajikistan,TJK,Central Asia,low_income,0.39,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Tajikistan,TJK,Central Asia,low_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Tajikistan,TJK,Central Asia,low_income,-1.73,sale,wgc_fsapi:cbd_v11:quarterly_change
2014-03-31,Tajikistan,TJK,Central Asia,low_income,0.48,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-06-30,Tajikistan,TJK,Central Asia,low_income,2.63,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-09-30,Tajikistan,TJK,Central Asia,low_income,1.32,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-12-31,Tajikistan,TJK,Central Asia,low_income,-0.96,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Tajikistan,TJK,Central Asia,low_income,0.26,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Tajikistan,TJK,Central Asia,low_income,1.37,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Tajikistan,TJK,Central Asia,low_income,1.64,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Tajikistan,TJK,Central Asia,low_income,0.67,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,Tajikistan,TJK,Central Asia,low_income,0.3,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Tajikistan,TJK,Central Asia,low_income,-0.56,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Tajikistan,TJK,Central Asia,low_income,2.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Tajikistan,TJK,Central Asia,low_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Tajikistan,TJK,Central Asia,low_income,-1.88,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-06-30,Tajikistan,TJK,Central Asia,low_income,3.78,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Tajikistan,TJK,Central Asia,low_income,-1.31,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-12-31,Tajikistan,TJK,Central Asia,low_income,0.42,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Tajikistan,TJK,Central Asia,low_income,4.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,Tajikistan,TJK,Central Asia,low_income,2.53,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,Tajikistan,TJK,Central Asia,low_income,-1.84,sale,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,Tajikistan,TJK,Central Asia,low_income,1.91,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-09-30,Tajikistan,TJK,Central Asia,low_income,-2.06,sale,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,Tajikistan,TJK,Central Asia,low_income,-0.94,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-03-31,Tajikistan,TJK,Central Asia,low_income,-2.14,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Tajikistan,TJK,Central Asia,low_income,-6.38,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-12-31,Tajikistan,TJK,Central Asia,low_income,3.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-03-31,Tajikistan,TJK,Central Asia,low_income,-11.89,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Tajikistan,TJK,Central Asia,low_income,3.23,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Tajikistan,TJK,Central Asia,low_income,-3.24,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Tajikistan,TJK,Central Asia,low_income,3.74,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-09-30,Tajikistan,TJK,Central Asia,low_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,Tajikistan,TJK,Central Asia,low_income,2.75,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-06-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-06-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,-0.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-03-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-06-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.08,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.05,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.07,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.05,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2014-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2014-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,20.97,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,30.32,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,34.64,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,29.84,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,8.3,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,6.0,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,7.3,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,31.98,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,16.43,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,43.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,34.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,59.29,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,31.57,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-34.78,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-40.47,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,5.22,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,6.81,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-13.29,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,0.86,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,36.87,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,26.59,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,31.17,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,52.9,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,30.21,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-132.23,sale,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,39.22,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,61.22,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,30.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,-15.37,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,10.44,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,22.23,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,6.32,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,10.84,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,6.52,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,2.42,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,"Taiwan, China",TWN,East Asia,high_income,1.87,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,"Taiwan, China",TWN,East Asia,high_income,-1.87,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,"Taiwan, China",TWN,East Asia,high_income,1.55,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,"Taiwan, China",TWN,East Asia,high_income,-0.31,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,"Taiwan, China",TWN,East Asia,high_income,-0.62,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,"Taiwan, China",TWN,East Asia,high_income,1.25,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,"Taiwan, China",TWN,East Asia,high_income,-1.25,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-06-30,"Taiwan, China",TWN,East Asia,high_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,"Taiwan, China",TWN,East Asia,high_income,0.94,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,"Taiwan, China",TWN,East Asia,high_income,-0.94,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,"Taiwan, China",TWN,East Asia,high_income,0.94,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,"Taiwan, China",TWN,East Asia,high_income,-1.25,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-06-30,"Taiwan, China",TWN,East Asia,high_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,"Taiwan, China",TWN,East Asia,high_income,0.94,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,"Taiwan, China",TWN,East Asia,high_income,-1.25,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,"Taiwan, China",TWN,East Asia,high_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,"Taiwan, China",TWN,East Asia,high_income,1.25,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.19,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.34,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.21,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.17,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.17,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,7.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,-0.62,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,-3.42,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,-4.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.29,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
